code_class,gene,accesion_number,lower_bound,upper_bound,mean_pre,mean_post,count_type,count_value
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,pre_count_3,27
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,pre_count_4,22
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,pre_count_5,30
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,post_count_1,24
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,post_count_2,NA
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,post_count_3,18
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,post_count_4,25
Endogenous,HSD11B1,NM_181755.2,17.5,29.5,27.8,22.2,post_count_5,22
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,pre_count_1,47
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,pre_count_2,NA
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,pre_count_3,289
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,pre_count_4,40
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,pre_count_5,84
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,post_count_1,41
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,post_count_2,NA
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,post_count_3,128
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,post_count_4,65
Endogenous,GAS1,NM_002048.2,-29.5,222.5,115,88.2,post_count_5,119
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,pre_count_1,41
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,pre_count_2,163
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,pre_count_3,231
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,pre_count_4,53
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,pre_count_5,52
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,post_count_1,42
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,post_count_2,NA
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,post_count_3,60
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,post_count_4,47
Endogenous,FUT4,NM_002033.3,24.5,84.5,108,52.8,post_count_5,62
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,pre_count_1,59
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,pre_count_2,812
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,pre_count_3,639
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,pre_count_4,80
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,pre_count_5,99
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,post_count_1,71
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,post_count_2,NA
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,post_count_3,138
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,post_count_4,78
Endogenous,CSF1,NM_000757.5,-12,228,337.8,93.8,post_count_5,88
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,pre_count_1,23
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,pre_count_2,50
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,pre_count_3,27
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,pre_count_4,NA
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,pre_count_5,62
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,post_count_1,25
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,post_count_2,NA
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,post_count_3,23
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,post_count_4,21
Endogenous,FAM30A,NR_026800.2,15,31,40.5,21.2,post_count_5,16
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,pre_count_1,273
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,pre_count_2,818
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,pre_count_3,996
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,pre_count_4,214
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,pre_count_5,455
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,post_count_1,1750
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,post_count_2,1268
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,post_count_3,159
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,post_count_4,254
Endogenous,ITPK1,NM_001142593.2,-1267,2789,551.2,745.6,post_count_5,297
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,pre_count_1,81
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,pre_count_2,83
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,pre_count_3,NA
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,pre_count_4,96
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,pre_count_5,84
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,post_count_1,NA
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,post_count_2,NA
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,post_count_3,94
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,post_count_4,98
Endogenous,BCAT1,NM_005504.6,32.5,196.5,86,109,post_count_5,135
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,pre_count_1,43
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,pre_count_2,56
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,pre_count_3,NA
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,pre_count_4,39
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,pre_count_5,42
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,post_count_1,20
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,post_count_2,NA
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,post_count_3,45
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,post_count_4,33
Endogenous,CD80,NM_005191.3,-51,173,45,46.8,post_count_5,89
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,pre_count_1,302
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,pre_count_2,1642
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,pre_count_3,2848
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,pre_count_4,1721
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,pre_count_5,664
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,post_count_1,312
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,post_count_2,2311
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,post_count_3,575
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,post_count_4,1326
Endogenous,C1QB,NM_000491.3,-551.5,2452.5,1435.4,1098.2,post_count_5,967
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,pre_count_1,18
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,pre_count_2,NA
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,pre_count_3,19
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,pre_count_4,19
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,pre_count_5,17
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,post_count_1,27
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,post_count_2,25
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,post_count_3,NA
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,post_count_4,27
Endogenous,RELN,NM_005045.3,22,30,18.2,26.3,post_count_5,NA
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,pre_count_1,16
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,pre_count_2,NA
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,pre_count_3,19
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,pre_count_4,17
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,pre_count_5,22
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,post_count_1,14
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,post_count_2,18
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,post_count_3,NA
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,post_count_4,23
Endogenous,ICAM5,NM_003259.3,10.5,30.5,18.5,18.5,post_count_5,19
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,pre_count_1,39
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,pre_count_2,NA
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,pre_count_3,131
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,pre_count_4,56
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,pre_count_5,72
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,post_count_1,53
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,post_count_2,156
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,post_count_3,101
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,post_count_4,61
Endogenous,MAML2,NM_032427.1,-29,211,74.5,98.4,post_count_5,121
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,pre_count_1,107
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,pre_count_2,59
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,pre_count_3,NA
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,pre_count_4,178
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,pre_count_5,43
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,post_count_1,73
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,post_count_2,NA
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,post_count_3,203
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,post_count_4,252
Endogenous,OLR1,NM_002543.3,-29.5,590.5,96.8,221.5,post_count_5,358
Endogenous,NFKBIE,NM_004556.2,32,72,96.6,49,pre_count_1,58
